id,pickups
8488,0
8243,65
26849,605
10089,317
11979,88
13615,564
1529,45
6334,339
12430,1
24611,5
5551,2
12117,2
21658,2
7584,342
5347,49
6148,42
24509,1
644,152
25981,3
17247,1342
4845,355
6611,0
14143,53
2325,2
8048,2
14684,1
16306,3
28073,529
10331,800
24550,0
5867,48
13144,232
18345,92
9270,1
18268,3
25346,2158
2766,53
2832,1
4428,0
18048,600
2728,357
12649,1
10805,1
20462,2
14780,0
15206,355
6717,1
10038,0
21230,493
3220,435
8995,417
20933,494
11582,68
19629,775
6142,750
12462,3
1103,27
17895,1
20113,408
4153,0
17957,445
11590,782
24595,2676
4538,3
4367,2140
6574,1
21670,2925
14756,2
5628,224
18675,263
20174,78
5483,47
13150,1781
21054,4416
9621,3
26208,1
695,1177
8013,2700
7837,269
12202,0
4640,0
20852,0
19969,24
15840,0
21728,5
22478,2
18820,653
11520,0
16674,1
14881,0
218,0
13131,2
16076,1219
25687,9
22120,0
5001,2772
6226,4
18673,1
23368,669
20137,0
14832,0
14026,65
3757,4
25099,452
1509,1
1353,269
528,1
13162,0
23659,597
26716,62
27279,1034
20057,2671
19849,577
22314,2292
4050,2359
8456,1
16217,2
9194,0
6925,4207
16936,191
14496,0
28996,2704
27522,569
9605,0
13916,558
16521,400
12114,0
17954,293
14124,1
22647,0
25811,752
5331,308
17885,0
27207,1
24788,0
15191,4
10788,0
20538,84
25534,344
15246,344
13901,0
3920,34
13769,1
27280,0
26779,752
28257,881
27399,428
6200,8
13732,533
10136,1554
6141,51
14387,2
26404,848
14952,3
3658,3
18167,0
6518,305
15014,0
26212,826
16239,698
16120,1267
20420,4
10840,18
10199,1
4150,0
12638,23
19034,67
15457,0
22902,4
5306,38
700,218
22047,621
26860,538
19066,248
9379,520
3518,40
27644,390
143,1153
8316,24
14585,1
19563,383
5172,2
7417,1
10921,1472
22614,288
18174,2
8042,65
1376,0
14427,1855
4647,0
8905,2008
730,274
13221,0
6272,0
11832,0
21638,1
28232,437
15946,1954
24330,0
6234,49
4706,0
10487,78
590,433
11498,159
9336,2741
9435,120
22040,671
10887,0
14498,381
20978,3
13830,89
14993,2
5158,313
19430,5
9587,1
8932,0
17585,1
19808,2
11331,0
17066,0
18782,373
12896,2056
12636,174
9546,408
10117,0
7235,3
9777,286
1618,149
21995,360
26322,7
9123,1
20856,1
25037,1
6251,243
6350,65
6294,1
27680,309
6407,0
3739,642
21070,3
19401,0
18780,0
1219,2
17386,0
10061,0
1840,1
705,1
20877,1
17839,57
7881,397
5376,0
26642,576
23233,241
22972,681
342,622
28397,0
104,247
12212,44
12703,64
15755,0
10600,47
24546,118
27050,2
7460,15
10702,0
8382,2980
16924,0
2513,1
4279,54
17933,0
22179,76
2942,1659
6933,515
26148,102
855,1
18154,3
5625,347
13282,0
16305,531
18492,5
507,73
6067,25
11478,3
21845,4
16013,308
8952,6
7522,3147
7727,48
7617,276
25100,5
22770,253
1037,273
24137,493
7259,862
25210,202
14415,2
19855,70
23183,75
12195,0
7529,2466
26353,642
7481,0
18911,2
580,3
28944,1
9378,4760
23947,780
20489,24
10114,0
20401,628
16556,577
24023,182
4199,57
24415,725
8984,231
22800,80
16312,415
24205,1301
18825,1
9551,0
11806,1
8656,0
28995,0
17732,508
10582,19
10743,0
14281,0
20209,424
18772,402
5485,0
15608,2273
20644,0
21169,1
15831,49
3775,3567
24099,49
1943,0
25647,86
18459,63
354,326
13928,0
9935,0
25887,0
4525,3
12167,534
5041,994
11153,33
10719,1
14772,49
17865,23
23826,0
21031,299
24240,1
20566,1308
26438,75
20907,0
11289,1
4174,953
28780,78
16667,2
1099,2664
1974,0
17101,0
14226,294
11425,58
26822,0
1211,2768
7523,346
23673,841
12593,3
4186,1124
164,0
24617,300
20722,3
14331,0
17917,54
17439,3
20753,0
8536,0
1577,59
7283,477
19013,18
8088,1
5463,41
7560,1
11080,35
23031,2
22266,503
28364,2380
29048,487
24397,151
28919,59
20960,115
22108,126
13925,0
27462,568
24359,3737
26930,522
501,0
6310,0
20143,0
24496,1
2061,19
13622,0
17939,0
12492,0
19304,608
19736,47
28157,0
18758,42
7284,1
6280,1
17634,27
14193,0
13031,0
22496,2775
1635,0
4308,2
5553,0
20968,0
10945,53
1173,2
26862,1890
15847,0
5112,51
789,339
505,0
17938,436
2763,260
25122,6
20120,295
6337,293
2308,318
2894,124
19434,4631
6905,302
1627,375
13246,2
21652,3
26622,0
17363,0
19962,35
23365,505
7374,2542
3952,3
28751,5
15610,1
7807,174
1231,315
2115,207
28178,1
19737,394
10041,173
17717,101
726,29
16148,2
15484,0
12194,364
9302,1897
11532,214
23761,108
2122,168
8631,2
21904,0
10497,3998
15972,474
21402,0
21726,534
9329,2357
7733,1
8267,4374
26411,933
10208,139
27986,158
27340,2
2903,2
1624,17
23045,3
25443,2
885,1853
4284,3
10821,486
22759,33
22068,0
5005,77
21798,62
10897,1
19056,545
11841,0
8604,27
10070,0
8480,574
1662,2
8099,407
16196,2
10126,41
14510,0
18955,654
29045,3
24506,0
9161,306
28242,108
9740,137
8127,1
13137,245
26519,0
245,0
17451,409
14107,0
21667,184
27818,0
27596,1150
3121,3754
19750,445
21774,1330
5498,540
11900,333
9029,67
22645,80
5114,0
1272,1
1571,1088
6007,3
13876,6
5599,466
723,180
24934,1
16133,524
19106,589
7601,582
27659,297
26726,2268
21820,811
22892,1306
3212,33
21384,0
21074,4138
17059,0
27829,362
14641,4334
4129,0
22048,0
704,0
6321,483
5391,0
16533,2
15538,36
15934,1
28866,454
11410,2
11908,0
18916,267
15688,267
17161,73
4741,402
4318,0
953,148
18354,0
14557,327
18733,527
5175,506
13184,3
2158,256
9599,1465
15207,0
27580,5
7984,0
26068,374
25468,3637
27880,5
5387,127
15440,1
19964,0
28298,673
11901,0
10328,1
520,126
24553,0
20791,109
24002,123
84,3
26149,1162
15447,1
23601,495
23809,2
7125,1
24495,3
18061,0
11071,219
18753,368
18691,0
329,106
19318,325
8357,2
4254,24
6423,1
25093,4
16731,0
10631,431
27861,744
25830,55
22006,320
22101,421
811,61
18819,81
1413,863
15433,370
6615,37
12740,0
10744,2137
5434,275
27033,3107
23276,2459
28050,1
10899,423
4972,40
13384,444
19786,345
22190,375
1556,58
19365,236
2258,3
1553,5155
4387,4147
10778,1
8046,402
3130,3
21884,0
22325,80
9865,3594
20188,512
7682,2548
7246,0
4813,1
13514,597
11222,2297
2922,210
15655,1
16218,52
6714,3
27921,1
1664,519
18793,0
24876,0
838,0
28553,1151
22261,0
8692,2
3958,1
10461,0
14579,31
15056,49
3311,0
20379,79
4175,72
6914,3
12082,1
19687,5
12827,1605
22155,2526
21651,2
22310,1
19015,0
14018,1
28477,1
22584,0
19017,58
19781,1
25301,2
15794,0
3269,342
12539,507
26398,0
10803,340
23371,470
10366,0
17588,506
18912,48
27834,0
20876,3
17127,47
3523,0
27453,0
6766,3
15672,0
13829,2
23311,354
1127,25
3823,1081
3897,2
26161,4
15469,0
4437,0
20966,22
28286,0
11366,2198
7762,609
7221,281
4831,275
16741,1
15011,0
26382,55
12025,35
24161,1293
20406,2
28667,182
4089,958
20816,65
844,440
24679,73
3412,164
12064,323
27432,0
14244,3
19778,2978
8110,0
24570,0
11427,0
15906,0
28576,6508
7927,1
5098,1
11902,1797
9848,64
12854,0
23348,74
10192,0
27036,3
21375,4564
25843,1
14072,0
25832,0
3981,0
26593,500
11555,59
6469,37
26823,1481
14536,93
27948,462
11187,179
3399,154
6640,1
24705,1
21926,91
6715,47
8900,333
10412,367
15969,13
28053,539
17752,0
21358,1
28177,5
25274,2
1273,6
8700,2
14393,236
965,28
11578,2830
13200,0
11176,49
4067,32
22265,0
13404,55
24032,0
16081,10
536,286
2128,146
21701,235
751,0
20971,0
20800,63
20878,68
13017,33
22385,68
19500,96
12802,161
17240,2280
19587,69
16039,2
20317,363
17381,36
7241,411
15824,59
23669,523
6976,2
26255,88
13813,2459
26487,89
24065,66
9061,407
20945,1
13357,376
28142,0
25946,4
22324,1
11708,1
27556,2605
10053,134
15002,0
24862,362
5593,0
5084,42
2216,227
13566,1
4801,30
3933,38
27892,318
8345,545
28046,517
18884,1
19387,3
18942,0
19723,366
26473,82
2721,0
21368,0
18189,2
14237,2
3200,0
18887,0
10279,0
9267,0
22413,32
24709,539
23743,0
2463,1846
28533,916
12011,4
21196,383
13674,5
6701,77
4177,20
19638,1154
12844,1
18877,5
5878,146
26428,620
7019,688
13929,592
8150,197
20674,65
8148,0
4768,110
4234,2
26511,97
23331,2668
12409,1
18371,0
6399,419
15144,0
5556,0
8816,1974
20308,0
4622,178
19777,0
5128,0
16779,3
2896,1
22403,433
9189,372
28736,2
25651,438
27262,3
15808,988
22569,51
8849,0
19922,64
24001,1
2947,0
2419,1
12298,106
3489,644
24644,4
18025,471
14572,2
19966,167
12334,0
14420,1806
5384,100
23885,75
13339,1
23828,534
2487,2
19394,0
18810,2
10886,471
17955,2
10455,2291
13540,1
25282,100
16614,45
22526,1
24212,704
19507,330
1003,476
14970,396
20464,566
25542,1
1827,1
25421,2100
14606,0
8371,2
15344,511
12915,0
14000,0
23200,2031
18651,379
19450,7
15242,1792
8590,887
8121,34
22570,584
9449,1
12072,0
11094,43
22311,50
16544,3434
12947,160
12599,0
14882,1235
12622,0
18813,661
8414,609
26297,1279
18376,1681
757,1
21171,59
27309,4995
10668,59
1045,1996
16670,0
14916,1918
4391,30
25223,619
2726,192
27931,1054
3178,33
17076,0
4426,10
3127,0
27134,138
22937,36
17060,7
15952,1380
18582,464
3102,259
19888,43
10168,510
4336,1
27751,0
8244,1074
2139,0
16095,2
13786,1902
5964,2472
21397,651
25541,118
27663,20
26889,0
1743,14
17749,1
13495,0
7845,49
15283,360
20693,1
4979,39
11527,3
13454,601
9417,32
28772,1
7967,1
19186,980
17063,0
17618,1844
3743,4
11309,0
28606,2
4637,4
18293,3422
28947,363
3638,1
26357,2
26660,2
145,1
12699,2432
6032,0
24035,7
10405,24
27889,520
26893,2
25565,79
23526,6542
29076,817
15784,1
4422,1427
26183,67
6587,2
4922,29
22763,175
3808,790
28139,2
11933,31
24574,0
18339,1509
916,456
28295,620
4891,1265
14505,230
6927,6
8314,0
24060,0
17314,831
28430,80
4390,2
12710,63
27642,3
17492,2621
4362,1
14428,245
24322,612
3419,266
7273,918
28796,0
17284,2
7747,52
21107,214
16959,4
18872,524
22629,8
14712,2
15378,0
26455,2938
6544,0
2741,0
28358,2641
7755,624
17043,3740
28672,0
13939,31
12851,1
17931,41
180,0
2257,2
27300,1445
11371,547
3162,10
3783,364
17274,691
21550,188
18945,2
4926,91
19070,0
6224,279
14735,0
13647,1
25712,0
23785,2275
14291,3
27311,4
8140,19
12476,55
4463,30
14598,46
12760,1123
19525,1
18140,447
3968,122
102,1
16014,3
11587,2
10074,0
26536,1
22255,1
24069,199
17480,1
28080,526
24505,841
529,13
1005,2578
12075,2
13824,758
25498,2
15429,50
336,97
22292,0
28235,87
25824,862
1242,572
2600,32
554,0
25591,4
2959,419
11291,641
20872,423
18804,1
20376,396
10611,0
11556,789
11450,2
22913,194
19705,2220
4110,0
24180,2
9561,0
22984,1
6716,446
18321,5326
15292,1
15698,381
10915,208
14253,489
13961,2290
6720,2
12445,210
12312,806
5583,5
28787,54
1025,1559
17510,580
12783,186
2528,2
7258,63
8173,2
22215,730
22548,95
19409,1
1886,2334
15362,1
4672,40
19050,0
28033,0
27343,0
27600,5
19493,137
3044,207
3411,1758
12982,2
22062,0
20750,1
767,0
24315,76
10655,48
16032,4
2193,0
129,1444
26757,2
770,1
14782,368
8761,85
7651,16
24211,0
28032,701
1448,0
3684,2
7288,0
2481,38
21616,991
20839,0
797,1
9288,1272
23403,345
5237,0
26205,0
712,1
20759,0
8291,244
23600,2956
3574,350
11568,3
9716,191
11243,1839
13971,52
2682,345
23323,0
17697,4
25501,767
1311,3
24776,0
1318,2
11059,3
17272,344
8737,0
16701,1
21933,56
13335,0
14956,3060
15063,63
4642,283
25579,545
23896,184
9967,50
21600,629
11318,414
13838,1065
20004,4
23036,2148
10106,321
18172,5657
2111,39
15574,0
17967,359
1203,0
17346,1
27236,64
21500,2
13583,0
18895,2213
4565,23
17730,162
720,234
18614,408
6892,286
24622,2413
9070,2
19684,1647
26989,0
4430,127
7297,0
16645,227
6867,1
29089,860
1897,313
18508,77
20195,443
27132,2
5481,275
11186,18
16264,167
8392,3
6257,1946
9653,1785
11515,27
27924,925
4028,0
2353,32
23634,2374
13071,0
5383,820
25444,60
17821,5573
7242,2
6404,1
12635,495
22967,1625
454,342
26888,596
20281,5
15143,191
6448,3
3370,525
23822,6
5486,3201
11202,224
17367,1
22300,3374
28360,1
16531,360
10920,0
28931,2
4464,461
28984,0
3577,278
23295,0
17876,0
7194,161
22841,2
16004,542
7703,1890
27545,4
10722,0
16415,0
25945,2
26725,0
3313,265
24823,0
20992,2
3570,1957
9306,48
12359,1933
702,962
5872,0
977,331
24857,0
2635,2375
10224,1
2932,25
25665,447
15482,443
17114,571
24145,2
1609,101
28362,654
27026,2067
4194,1
14643,2
2440,35
14146,2552
25678,1262
15949,50
20358,61
21515,123
23814,446
18486,3
28387,1
10062,407
327,0
20084,0
11593,401
16201,500
14191,1482
1870,437
14658,1
14400,337
4806,1
19851,2585
9531,2254
22257,147
6902,332
5505,0
28636,52
10350,50
19331,1467
19698,2836
11723,597
24213,677
15201,1694
7704,219
18661,68
7905,375
3760,0
2558,822
16401,0
20103,697
27627,760
20560,0
23530,76
14426,0
9794,302
26331,115
19894,67
14915,0
6876,56
25418,65
16580,1
4472,0
10654,1
5918,2
17061,42
20979,56
4541,0
5746,323
13504,436
21694,218
8903,472
10181,35
24353,497
2336,4582
3914,696
28500,756
1998,0
16064,4394
23552,358
17833,627
1921,8
23274,605
14576,1785
13284,356
28343,0
27949,4
22941,148
26583,43
16232,732
1643,19
17421,0
16646,1
3161,0
2869,54
14890,2
1419,951
16662,332
1689,1
15735,4859
12862,561
18178,0
12422,529
6299,308
26597,0
2841,612
995,40
18597,273
27654,138
19589,0
26432,957
14357,0
24736,308
4034,319
7406,510
14798,754
23418,111
8760,3
23587,200
25484,1
3401,24
24336,763
6957,80
1240,1
24358,0
23441,5
25862,3
6523,163
14052,18
23790,580
24043,4
24992,976
10809,2773
12235,0
25528,327
28442,6
15337,374
14595,1950
18626,72
11388,239
11397,43
22523,4721
28381,96
13521,665
19633,0
950,167
28368,612
11046,2
18489,0
2103,2
718,0
8716,0
20782,312
18429,342
2708,0
28440,4529
12574,952
541,1
25603,295
11085,4
13884,1
11122,490
2697,0
18388,0
4809,0
11102,328
13949,1748
11629,1
7396,1
19259,548
3235,0
11975,221
25673,1
16492,1
20138,409
24171,615
22966,0
27435,3
16317,0
20205,281
15364,430
1783,1585
13171,4
3274,1
11853,510
25842,1
23170,714
25012,137
13888,3783
5478,304
11453,955
3678,0
22904,846
11923,310
13485,1
10304,0
18153,420
19131,928
14852,642
17278,23
19859,348
21334,0
16130,17
15838,37
742,1946
6537,0
19885,1820
14310,357
14460,277
28006,1020
5256,1
4392,557
8223,79
24386,1
17379,648
23159,1867
7372,429
21927,1
21188,2210
28693,0
20225,456
4583,249
20151,107
13973,0
27929,3
987,1
3567,39
14807,426
27209,716
25602,2522
8858,338
23882,4197
18707,0
9210,523
23799,2445
8684,2672
8660,1
9509,644
12836,1
21605,3
10009,0
4509,162
8842,0
6474,0
20343,2
26437,4
1854,2
7124,458
22994,0
2425,2
6004,0
4702,325
27669,1
27194,116
2916,4
26813,60
10942,247
7955,14
6963,4
12670,549
10246,4
10087,0
3500,0
15700,2140
2588,0
2402,0
10312,4323
26741,343
26560,1
1978,0
8092,5522
15945,0
11857,3
14823,2
25147,531
18019,0
6286,1
905,0
28688,343
24917,0
5698,0
26605,369
28337,0
5727,1
16706,404
11134,45
25969,890
4943,430
10325,0
3378,0
18144,637
28585,4
155,0
9828,493
25417,3
3173,1
13799,2582
24456,460
10813,52
16797,2231
22417,83
16282,13
7735,473
21671,369
9143,2
1797,3185
23975,1031
14656,466
13262,443
22086,18
28502,1
9966,1
28228,74
6364,0
22470,363
5029,1851
8803,3181
7,120
24956,95
15944,791
18698,1
25040,492
26422,5
20781,734
28797,736
6124,421
4676,241
16879,0
3983,45
2080,81
17217,1342
27776,3252
14461,0
1807,1
16295,484
14763,3
24070,3
3334,47
14454,333
10828,417
14891,2
27505,2
20466,1522
18349,462
10225,1
4568,4000
19310,5032
2174,2
21370,580
12999,0
13503,3188
24578,3
15111,63
4162,10
3203,1
8086,5547
24288,4
1758,150
14865,128
20897,1
3008,0
26878,1
4787,0
5996,1095
20571,3
1444,0
5928,0
434,5
7009,0
210,10
15414,1
24885,1
8750,0
5046,3
22007,0
26073,0
26831,101
12451,140
760,438
27788,687
16608,327
10609,2113
12089,2
8144,179
25158,1276
22880,2893
20964,0
28212,5
11263,2
14245,4
15227,0
9900,124
17515,35
20319,993
3892,35
26217,0
25256,0
13628,438
4173,0
12370,36
23453,369
17002,65
10980,655
23992,553
9297,2
14504,2165
5518,553
3305,3218
5856,4096
506,339
28339,323
27700,3052
4657,4
18127,5
15825,599
17494,1
18560,67
21982,0
9786,1
4476,4
9387,3
28333,309
22172,75
13487,40
4092,9
11732,349
10576,251
15744,1
18669,0
18200,2802
4104,0
141,446
6562,35
21582,650
24896,0
12656,1
21341,2234
8066,445
26874,769
1138,0
9110,52
12213,367
941,0
4914,0
13765,0
3179,0
25818,0
453,2728
7156,130
11894,295
658,1
16355,48
19970,229
26866,92
16173,347
27872,4
635,140
26410,76
12583,4724
26076,2
16898,33
20440,5
18962,0
14961,0
9702,43
7851,1
20595,0
24003,1393
22209,0
8424,1
18844,0
19584,590
3852,2
27582,1043
16227,2144
14004,1
10706,8
14670,266
19321,58
16096,69
22330,2
16346,1
14581,1
20430,0
23983,1
4471,547
4732,1161
28845,59
13889,267
24300,423
15761,692
7700,51
92,2
4359,0
11424,2
20543,4
8348,349
16351,1681
21379,73
21644,338
10377,1
26526,2
1490,22
12624,159
5859,1
11431,2
24837,0
18042,64
12900,50
25354,338
16955,0
10624,452
16105,0
7514,0
28022,4
16802,496
1029,14
23076,366
13771,420
19923,648
3555,0
29083,829
15286,29
25238,1
21593,922
18979,4
24452,325
22829,745
6302,589
22319,468
4276,52
15100,0
22145,48
4587,316
321,1263
13297,2180
9671,449
845,0
27583,0
14028,0
16694,3
3100,0
13303,0
15467,10
8780,253
23096,197
12661,274
20293,958
5595,253
16315,34
28065,83
7795,115
4408,3061
15994,1
292,0
8666,5
19576,2429
14633,714
18156,1046
27356,0
20314,0
8234,386
5751,0
18802,346
12763,366
11710,559
25351,447
7068,308
10944,1
3452,314
11383,1
9946,40
19228,2372
28558,1
7622,0
1710,565
15260,476
5461,162
27626,2710
7458,453
517,122
1848,2
27942,3
2924,3
17611,2432
24979,0
16139,461
22806,3
26521,289
16935,959
1749,11
1163,0
24474,7
2677,3
6560,1
20311,0
27825,1
23217,1
14853,84
16585,535
2150,42
12841,2147
15420,334
4784,0
18291,1128
7126,1
27178,1
13817,76
27553,71
10169,0
2059,0
11096,0
26034,2
27621,2
23042,0
4999,736
10020,40
9356,0
25193,1256
23450,652
25982,96
18871,45
8629,2342
10820,34
19185,1
12354,1
6767,2
21932,388
5892,0
18312,1359
5915,1096
9950,207
18469,3349
4710,4
1400,748
23557,2
28146,15
5421,0
17304,2
2321,347
23178,0
3730,1
27021,2
15321,266
13951,2
12146,174
24133,72
2789,4046
10928,221
17416,593
14621,3849
20285,0
24959,3427
16416,1
14793,0
4700,0
10315,6
15587,0
8012,0
19300,89
13198,38
1804,2455
16552,441
8087,466
11627,439
7081,3913
24952,0
4292,0
15107,0
22890,9
2733,160
18084,331
23738,81
24247,2
21961,2
1707,365
1212,252
26195,0
22715,0
13656,406
24420,4
25313,658
28754,1
3556,1829
14792,793
24806,3
21630,198
14703,162
20296,2
10362,1
11205,77
10755,277
18341,5943
23400,20
6645,304
25226,2
4608,376
28233,2
1932,1
13456,2554
20302,4
10850,431
10283,0
20003,264
22625,701
13725,732
19260,0
6159,438
828,0
25742,66
17809,377
17108,0
721,0
4084,131
10627,42
9524,2661
2099,0
14615,331
1656,2
25494,778
11872,1
8182,590
16000,288
25360,114
8616,103
26296,113
10811,0
10956,0
8658,274
13731,32
12179,3
5992,398
6297,0
14010,1
22682,3713
20362,302
10297,0
12481,0
21046,474
20542,378
20604,524
5808,298
18454,0
1982,22
3460,32
3639,33
26802,4472
15580,0
14574,453
28399,531
17930,2
2863,77
14377,158
9810,319
11623,83
20439,559
13893,718
21127,0
495,0
14560,54
4246,167
12344,0
3778,2
6668,8
24910,0
6577,0
802,62
16798,265
5916,181
13902,1624
8113,0
25132,3576
14445,0
28297,47
7552,3
3667,208
21083,1
7595,0
5868,671
17605,425
9371,4614
8745,243
11918,3
28912,50
7800,9
17102,613
19814,1
24889,0
22473,48
12472,800
23793,333
3945,1
3158,0
21586,1213
21359,69
16581,2
6709,592
17712,0
12498,590
25137,1197
10918,29
2002,45
13050,0
6129,0
22391,3
244,317
9741,0
1892,1644
14611,55
1525,2989
17826,665
19790,569
9169,1
20490,324
20202,435
17104,0
19528,0
8881,3
6608,1
23543,3
22030,2
16136,17
17232,0
24702,0
1488,159
5754,1
3631,1
15127,0
13048,46
16719,2907
14217,41
7892,2
10207,11
23037,468
20022,0
16296,0
25042,1216
4309,69
2867,0
18484,623
27843,220
22115,242
12173,64
9802,0
22472,2
27229,64
8662,330
17132,2
8438,8
17208,2
14943,308
4663,0
23612,699
13155,351
3233,26
4282,24
428,1
615,1
18308,453
5919,46
16636,0
17238,774
2683,2
27614,4
20707,4
26702,3
565,1437
11381,255
12826,0
12001,1400
7786,136
10236,1429
4691,47
18497,2558
28519,721
9118,581
11862,1917
2184,0
3596,360
12557,5
2564,567
14688,0
5275,402
22787,497
18778,66
4980,609
11942,0
606,423
7427,728
8194,1
9045,0
11440,0
3854,296
8675,314
10536,368
7661,1807
14214,69
6134,45
27926,5683
17779,0
5957,2330
287,311
9686,2977
5560,327
6143,0
1770,0
21968,5
26184,720
5730,0
22308,332
607,0
10667,1
18115,59
28249,85
192,118
25370,157
15177,1
29008,638
15853,383
22655,2355
22251,0
21890,956
1869,29
6708,60
28800,22
10440,0
6647,1
9257,110
18316,5
3913,38
19915,70
12339,2405
19608,837
6624,0
18292,0
8021,220
12380,2635
7253,0
24102,1233
20080,1
22758,0
7849,208
14082,2
23014,943
10256,0
7686,45
10843,819
8304,190
21546,5420
5318,2
27882,547
24110,377
13800,321
11166,10
364,14
13787,282
7134,989
26657,1006
26740,2270
11700,154
7964,541
22077,486
19016,416
9815,0
11147,572
7343,1
9869,424
9956,1841
24601,0
12953,937
24225,0
8897,563
28108,783
19641,2
18750,0
22651,2
18537,305
8360,0
12157,3
19940,389
2626,46
7812,17
11364,519
20893,0
22224,4357
26263,1000
6686,76
19410,81
6931,0
27472,130
9733,7
15458,926
10612,2
6386,575
21744,1693
18023,6
13002,0
17952,0
24836,913
9002,389
23666,698
10138,1
27190,1794
18367,789
21304,0
21438,2
15793,146
2392,0
4385,567
19281,0
8672,0
29060,1
14833,1466
19604,634
12715,3
14944,1
20628,63
26204,312
17501,2
15464,502
4455,1
22234,2
23487,362
14543,184
12271,42
22013,0
19880,3
23125,1075
13617,2500
16359,405
9731,65
26507,14
2212,172
28507,962
20661,26
19674,32
9918,1
6354,81
21376,603
11448,5016
19691,2433
15721,3529
14985,4
14013,645
16318,1794
1841,2
18767,2186
7416,613
8756,0
14736,2265
23041,1018
20857,45
17450,4531
21013,3
2071,31
294,330
22743,1673
16698,3909
25049,1009
24263,721
23672,87
8517,285
24080,312
8321,2
5626,0
25717,1791
26745,505
15988,1
10810,396
25518,0
1615,87
11341,0
22440,0
14088,438
18656,0
7649,89
9111,446
28587,115
8770,45
23786,334
5980,6
483,1
27846,57
3024,0
2057,1456
28156,77
27408,6
23878,7
4031,1
8375,2624
9291,1
16110,53
12287,140
13252,0
25190,3
25378,0
24640,532
11211,2
406,2182
2503,0
5963,0
23303,1873
18147,427
19055,53
1849,39
27401,5
24706,15
23862,4070
25663,0
7550,2230
22596,34
26549,742
8327,220
24042,4
12814,163
4491,34
4968,1861
8409,0
5265,560
9830,4592
26032,865
12383,43
27710,4
14817,72
24449,465
8343,1
6498,0
27149,0
27597,0
10698,49
11540,4
22148,2224
3528,2426
14975,0
28126,1
1918,200
20549,3
19415,6
10177,3879
3553,23
14349,1850
5209,0
85,2
17748,2
28390,0
24900,2
15677,41
8898,0
4386,0
9206,71
15963,22
22359,665
23625,519
9901,0
19244,78
432,3550
16918,1
4756,1
5690,26
19905,351
21277,70
11544,2180
12969,1
10129,2620
9638,0
6784,0
1420,0
9931,2
15500,0
13033,356
15371,363
16019,295
14820,3009
11911,1
6058,501
14842,0
21677,3115
13983,1
24887,39
10650,0
28934,753
22520,105
21177,1
13074,2
13828,4
24344,0
12455,0
12658,464
14824,57
1687,373
7766,1
12210,249
25044,1
20802,1
7319,180
657,0
24445,2573
6125,4
15782,894
12152,22
24308,75
15690,48
23241,0
9534,1
28199,5
12449,1
23976,0
17333,2
4057,2313
20383,401
15633,0
8297,168
24313,5
4296,16
18368,0
14320,739
8319,925
16333,0
9754,462
3861,385
12248,0
20177,3033
5257,46
945,0
17098,1
18231,0
728,0
15628,56
26350,3
28428,4
27421,4
23263,375
3002,1
16453,0
7353,0
3652,25
1292,6
5064,691
19470,5
14825,833
8474,0
16334,5
19828,13
4593,12
20235,88
20476,24
27971,2
16182,1
1086,285
8444,18
23224,2
20726,2749
18320,0
12973,0
19009,450
15512,33
12717,76
26162,112
27832,25
19391,0
15941,5
17412,2
3389,32
15096,4
17015,601
12151,1
20724,945
13475,0
4262,0
1467,477
5683,40
25661,92
15402,53
15432,4045
5968,50
22019,425
19137,43
11009,517
16970,2121
15171,27
22639,546
17313,65
6609,58
15112,635
25196,304
25786,399
6075,0
15807,0
25659,1
22362,408
2769,3072
28898,1
24589,3218
11988,100
10310,535
4481,242
587,1
21795,649
7245,661
20663,0
12358,0
8208,1
27373,1
472,738
27191,342
6449,1
6172,1243
7562,328
23475,3
17065,367
16819,274
13117,263
4071,231
12691,1
20394,550
18570,2834
20140,0
13158,195
8489,2410
26160,5
24949,3
11324,246
1569,1
19679,0
4429,721
8398,0
24178,610
23006,91
22337,3
12716,4
22678,2
6603,398
1146,121
4030,240
870,214
1565,0
26317,117
15005,1
18006,6013
17676,394
17884,113
25743,529
22298,699
557,0
23912,33
10422,249
17586,4
1213,0
27186,1
25799,5042
706,27
23961,945
11678,0
28289,2
3583,298
6189,118
1312,56
16368,54
28084,1
6132,2
3477,0
8937,106
4419,18
6122,0
9090,10
24429,654
11776,2021
23950,408
16220,0
3133,463
4696,1
1286,4
26226,2
27403,948
15862,2201
4673,353
22683,486
17251,23
4127,0
13636,0
8262,0
5811,73
9089,0
4457,258
2109,2
20298,202
24918,3053
12250,411
2269,2963
10712,2
21000,48
8721,48
18904,3
3917,430
18487,68
22474,544
29090,0
25548,189
10873,0
12813,843
947,210
27905,2946
12113,493
25440,0
253,1317
22445,62
5658,0
21293,337
26641,48
14153,454
23493,3174
15785,1
9240,49
19221,2170
4724,54
10045,0
14255,2220
8733,3
7732,1
1814,2
8560,4
22795,0
12633,185
78,1
11049,0
12363,31
17113,49
10429,259
21526,497
18462,3311
16895,340
18724,1
8619,18
19261,3644
4826,1
14096,0
12211,4
20796,16
26949,1
896,38
4304,0
12399,0
530,212
24500,5721
15989,28
27062,338
25480,612
18737,0
19560,774
7563,0
19124,57
6452,0
7542,0
1227,39
837,412
1270,142
20352,536
8354,2232
9837,5202
17062,1104
20842,0
11000,255
15605,42
12683,61
6278,349
7132,3
16388,1
2636,300
960,0
21571,212
18460,760
24393,29
2331,0
