id,pickup_dt,borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday
24874,2015-06-05 04:00:00,Bronx,6.0,10.0,58.0,47.0,1022.9,0.0,0.0,0.0,0.0,N
6099,2015-02-08 13:00:00,Bronx,7.5,6.0,35.0,29.0,1013.6,0.0,0.0,0.0,8.0,N
10672,2015-03-08 23:00:00,Queens,7.0,10.0,46.0,19.0,1019.0,0.0,0.0,0.46083333333333293,16.5,N
464,2015-01-03 23:00:00,Bronx,4.8,2.7,36.4,33.6,1028.6,0.075,0.326666666666667,0.753,0.0,N
13035,2015-03-23 18:00:00,,8.0,10.0,35.0,4.0,1022.6,0.0,0.163333333333333,0.0,0.0,N
2512,2015-01-16 21:00:00,Queens,6.0,10.0,36.0,16.0,1012.5,0.0,0.0,0.0,0.0,N
12187,2015-03-18 11:00:00,Brooklyn,18.0,10.0,30.0,11.0,1015.5,0.0,0.0,0.115,0.0,N
19107,2015-04-30 18:00:00,EWR,8.5,10.0,65.0,38.0,1009.1,0.0,0.0,0.0,0.0,N
23684,2015-05-28 20:00:00,Staten Island,5.0,8.0,81.0,66.0,1019.8,0.0,0.0,0.0,0.0,N
12181,2015-03-18 10:00:00,Brooklyn,15.0,10.0,31.0,10.0,1014.5,0.0,0.0,0.055,0.0,N
14333,2015-03-31 22:00:00,Bronx,3.0,10.0,38.0,33.0,1007.7,0.0116666666666667,0.0,0.04,0.0,N
21432,2015-05-15 02:00:00,Staten Island,3.0,10.0,62.0,36.0,1026.2,0.0,0.0,0.0,0.0,N
15012,2015-04-05 06:00:00,Bronx,0.0,10.0,42.0,18.0,1020.9,0.0,0.0,0.0,0.0,N
2441,2015-01-16 11:00:00,Brooklyn,8.0,10.0,31.0,15.0,1010.0,0.0,0.0,0.0,0.0,N
2989,2015-01-19 22:00:00,Bronx,8.0,10.0,40.0,19.0,1010.2,0.0,0.0,1.5038333333333302,0.0,Y
8443,2015-02-23 03:00:00,Staten Island,8.0,10.0,39.0,26.0,1021.7,0.0,0.0,0.0,12.666666666666698,N
26809,2015-06-16 23:00:00,Manhattan,3.0,9.1,75.0,71.0,1010.5,0.0,0.0,0.0,0.0,N
23433,2015-05-27 07:00:00,Staten Island,6.0,10.0,72.0,61.0,1021.0,0.0,0.0,0.0,0.0,N
7157,2015-02-15 03:00:00,Staten Island,4.8,7.0,28.2,21.8,998.4,0.0,0.0,0.0,8.0,N
5744,2015-02-06 08:00:00,EWR,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N
8180,2015-02-21 12:00:00,,5.0,10.0,17.0,-3.0,1032.8,0.0,0.0,0.0,9.0,N
13641,2015-03-27 14:00:00,Bronx,6.0,10.0,40.3333333333333,35.6666666666667,1007.7,0.0,0.0,0.0,0.0,N
7118,2015-02-14 21:00:00,Staten Island,6.5,2.2,29.0,20.75,1001.3,0.0025,0.0,0.0,8.0,N
9942,2015-03-04 11:00:00,EWR,3.0,4.5,36.0,32.0,1008.9,0.005,0.0,0.0,13.75,N
13886,2015-03-29 02:00:00,Brooklyn,5.0,10.0,30.0,16.0,1018.3,0.0,0.03,0.0,0.0,N
5002,2015-02-01 16:00:00,Queens,5.0,9.1,34.0,17.0,1022.7,0.0,0.0,0.005,6.54166666666667,N
27542,2015-06-21 10:00:00,Manhattan,2.25,2.5,71.25,68.5,1006.9,0.045,0.01,0.0,0.0,N
13747,2015-03-28 05:00:00,Manhattan,8.0,10.0,40.0,24.0,1008.2,0.0,0.0,0.27,0.0,N
9797,2015-03-03 13:00:00,Queens,0.0,10.0,25.0,8.0,1030.5,0.0,0.0,0.0,14.666666666666698,N
26326,2015-06-14 00:00:00,EWR,3.0,10.0,81.0,46.0,1015.3,0.0,0.01,0.0,0.0,N
22690,2015-05-22 18:00:00,Queens,5.0,10.0,72.0,37.0,1012.7,0.0,0.0,0.0,0.0,N
13240,2015-03-25 02:00:00,Bronx,3.0,10.0,39.0,18.0,1028.3,0.0,0.0,0.0,0.0,N
5855,2015-02-07 00:00:00,EWR,3.0,10.0,26.0,3.0,1020.9,0.0,0.0,0.0,8.0,N
20752,2015-05-10 21:00:00,Brooklyn,5.0,10.0,81.0,63.0,1020.3,0.0,0.0,0.0,0.0,Y
6534,2015-02-11 06:00:00,Staten Island,13.0,10.0,28.0,15.0,1017.5,0.0,0.02,0.0,8.0,N
9708,2015-03-03 00:00:00,Bronx,11.0,10.0,35.0,10.0,1024.3,0.0,0.0,0.0,13.958333333333302,N
14182,2015-03-30 23:00:00,Brooklyn,7.0,10.0,52.0,22.0,1008.7,0.0,0.02,0.05,0.0,N
11670,2015-03-15 05:00:00,Bronx,6.33333333333333,8.73333333333333,44.0,40.6666666666667,1005.8,0.0,0.0,0.81,1.0,N
28917,2015-06-29 20:00:00,Staten Island,7.0,10.0,74.0,55.0,1012.7,0.0,0.0,0.0,0.0,N
3931,2015-01-25 20:00:00,Queens,10.0,10.0,42.0,11.0,1008.5,0.0,0.01,0.6,2.375,N
26288,2015-06-13 18:00:00,,5.0,10.0,85.0,58.0,1014.3,0.0,0.0,0.0,0.0,N
15210,2015-04-06 11:00:00,Staten Island,6.0,10.0,43.0,35.0,1026.6,0.0,0.0,0.178333333333333,0.0,N
4912,2015-02-01 02:00:00,Manhattan,7.0,10.0,22.0,4.0,1022.5,0.0,0.0,0.06,7.0,N
21225,2015-05-13 19:00:00,,11.0,10.0,68.0,39.0,1018.1,0.0,0.0,0.0,0.0,N
12618,2015-03-21 03:00:00,Queens,8.0,2.5,29.0,25.0,1020.7,0.0,0.0,0.05,0.0,N
156,2015-01-02 00:00:00,Manhattan,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,N
1549,2015-01-10 19:00:00,,7.0,10.0,22.0,-1.0,1030.9,0.0,0.0,0.0,0.583333333333333,N
26958,2015-06-17 21:00:00,Brooklyn,0.0,10.0,73.0,59.0,1020.0,0.0,0.0,0.0,0.0,N
6602,2015-02-11 17:00:00,Bronx,8.0,10.0,29.0,9.0,1017.3,0.0,0.0,0.09,8.0,N
27187,2015-06-19 07:00:00,Bronx,1.5,10.0,68.5,61.5,1013.0,0.0,0.0,0.06,0.0,N
26886,2015-06-17 10:00:00,,6.0,10.0,70.0,60.0,1017.7,0.0,0.0,0.0,0.0,N
19491,2015-05-03 02:00:00,Staten Island,7.0,10.0,52.0,36.0,1016.8,0.0,0.0,0.0,0.0,N
28105,2015-06-24 20:00:00,Staten Island,3.0,10.0,82.0,56.0,1015.0,0.0,0.0,0.0,0.0,N
16828,2015-04-16 15:00:00,Bronx,8.0,10.0,61.0,20.0,1032.0,0.0,0.0,0.179333333333333,0.0,N
1575,2015-01-10 23:00:00,Staten Island,7.0,10.0,21.0,-2.0,1032.6,0.0,0.0,0.0,0.75,N
14625,2015-04-02 19:00:00,Bronx,11.0,10.0,67.0,30.0,1017.9,0.0,0.0,0.0,0.0,N
4076,2015-01-26 18:00:00,EWR,12.5,1.4,23.0,15.25,1011.9,0.0025,0.02,0.0,2.0,N
2531,2015-01-17 00:00:00,EWR,10.0,10.0,28.0,2.0,1018.3,0.0,0.0,0.0,0.0,N
27727,2015-06-22 13:00:00,EWR,7.0,10.0,74.0,58.0,1014.5,0.0,0.0,0.0,0.0,N
1091,2015-01-07 22:00:00,EWR,18.0,10.0,19.0,-11.0,1018.1,0.0,0.0,0.0,0.708333333333333,N
12984,2015-03-23 11:00:00,Bronx,3.0,10.0,23.0,7.0,1023.8,0.0,0.0,0.0,0.0,N
18298,2015-04-25 17:00:00,Brooklyn,5.0,10.0,55.0,22.0,1009.6,0.0,0.0886666666666667,0.0,0.0,N
